query,page,clicks,ctr,impressions,position
ipott,https://www.iport.ru/,39,62.903225806451616,62,1.0
ipott,https://www.iport.ru/catalog/apple_iphone/,2,3.225806451612903,62,1.0
ipprt,https://www.iport.ru/catalog/multimedia/airpods/,1,33.33333333333333,3,1.0
ipprt,https://www.iport.ru/,22,32.35294117647059,68,1.82
ipprt,https://www.iport.ru/catalog/acc/,2,3.278688524590164,61,1.31
ipprt,https://www.iport.ru/catalog/apple_iphone/,1,1.639344262295082,61,1.31
iprot,https://www.iport.ru/,37,42.5287356321839,87,1.75
iprot,https://www.iport.ru/catalog/apple_iphone/,1,1.1904761904761905,84,1.61
iprot,https://www.iport.ru/catalog/multimedia/airpods/,1,25.0,4,1.5
iprot,https://www.iport.ru/catalog/acc/,0,0.0,85,1.61
iprst,https://www.iport.ru/,0,0.0,16,1.0
iprst,https://www.iport.ru/catalog/acc/,0,0.0,16,1.0
iropt,https://www.iport.ru/catalog/acc/,0,0.0,2,1.0
iropt,https://www.iport.ru/,0,0.0,2,1.0
istore premium reseller,https://www.iport.ru/catalog/acc/,0,0.0,4,4.5
istore premium reseller,https://www.iport.ru/,2,50.0,4,3.75
istore мурманск,https://www.iport.ru/,23,21.904761904761905,105,1.01
istore мурманск,https://www.iport.ru/shops/iport-v-trk-murmansk-moll/,10,8.47457627118644,118,2.86
istore сургут,https://www.iport.ru/shops/iport-v-trts-surgut-siti-moll/,29,30.208333333333332,96,1.15
istore сургут,https://www.iport.ru/,0,0.0,4,2.0
itskins iphone 11,https://www.iport.ru/brand/itskins/?sect_id=2259,0,0.0,5,8.6
itskins iphone 11,https://www.iport.ru/brand/itskins/,0,0.0,6,5.0
itskins iphone 11 pro,https://www.iport.ru/brand/itskins/?sect_id=2259,0,0.0,1,6.0
itskins iphone 11 pro,https://www.iport.ru/brand/itskins/,0,0.0,1,5.0
iwatch 7 купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,19,2.95
iwatch 7 купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,9,3.0
iwatch 7 купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zaryadka_dlya_apple_watch/,0,0.0,6,3.0
iwatch 7 купить спб,https://www.iport.ru/catalog/apple_watch/,2,8.333333333333332,24,2.88
iwatch купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/zashchitnye_stekla/,0,0.0,2,1.0
iwatch купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_apple_watch/remeshki/,0,0.0,3,1.0
iwatch купить спб,https://www.iport.ru/catalog/apple_watch/,3,50.0,6,1.0
jbl 2305,https://www.iport.ru/brand/apple/?sect_id=2305,0,0.0,1,5.0
jbl 2305,https://www.iport.ru/brand/satechi/?sect_id=2305,0,0.0,1,4.0
jbl flip 5 купить спб,https://www.iport.ru/products/productID84337/,7,2.364864864864865,296,8.15
jbl flip 5 купить спб,https://www.iport.ru/products/productID84340/,1,2.3255813953488373,43,9.23
joby iphone,https://www.iport.ru/brand/joby/,0,0.0,4,6.5
joby iphone,https://www.iport.ru/brand/joby/?sect_id=783&PAGEN_1=2,0,0.0,1,7.0
luna aristo,https://www.iport.ru/brand/luna_aristo/,0,0.0,4,9.5
luna aristo,https://www.iport.ru/brand/luna_aristo/?sect_id=2324,0,0.0,2,9.5
mac mini m1 купить 16 гб,https://www.iport.ru/products/productID99671/,1,14.285714285714285,7,8.43
mac mini m1 купить 16 гб,https://www.iport.ru/products/productID99311/,1,5.0,20,6.45
mac mini m1 купить спб,https://www.iport.ru/products/productID99311/,1,3.4482758620689653,29,4.03
mac mini m1 купить спб,https://www.iport.ru/catalog/apple_mac/apple_mac_2/apple_mac_mini_2/,5,9.803921568627452,51,1.0
mac для студентов,https://www.iport.ru/bts_mac/,1,7.6923076923076925,13,4.62
mac для студентов,https://www.iport.ru/promo/students/,1,2.631578947368421,38,5.0
mac купить спб,https://www.iport.ru/catalog/apple_mac/,4,8.695652173913043,46,1.76
mac купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/,1,2.3255813953488373,43,2.67
macbook air m1 для студентов,https://www.iport.ru/bts_mac/,0,0.0,1,6.0
macbook air m1 для студентов,https://www.iport.ru/promo/students/,4,9.523809523809524,42,4.05
macbook air m1 купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_air/,39,11.11111111111111,351,1.09
macbook air m1 купить спб,https://www.iport.ru/,1,50.0,2,5.0
macbook air скидки студентам,https://www.iport.ru/bts_mac/,2,13.333333333333334,15,4.2
macbook air скидки студентам,https://www.iport.ru/promo/students/,1,3.8461538461538463,26,8.15
macbook apple купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/,3,0.6960556844547563,431,3.3
macbook apple купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_air/,11,1.4322916666666665,768,2.62
macbook pro 13 m1 купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/filter/diagonal_dyuymov-is-13_3/protsessor_seriya-is-apple_m1/,1,12.5,8,1.62
macbook pro 13 m1 купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/,1,12.5,8,1.38
macbook pro 14 32gb,https://www.iport.ru/products/productID107562/,2,5.555555555555555,36,9.67
macbook pro 14 32gb,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/,1,4.545454545454546,22,8.73
macbook pro 2020 m1 512gb,https://www.iport.ru/products/productID99126/,4,16.666666666666664,24,3.12
macbook pro 2020 m1 512gb,https://www.iport.ru/products/productID99322/,1,11.11111111111111,9,9.33
macbook pro 2021 32gb,https://www.iport.ru/products/productID107508/,1,6.666666666666667,15,5.73
macbook pro 2021 32gb,https://www.iport.ru/products/productID107562/,1,16.666666666666664,6,5.0
macbook pro m1 16gb,https://www.iport.ru/products/productID99235/,1,0.9523809523809524,105,8.49
macbook pro m1 16gb,https://www.iport.ru/products/productID99322/,17,2.2666666666666666,750,9.03
macbook pro m1 512gb,https://www.iport.ru/products/productID99124/,1,6.25,16,7.88
macbook pro m1 512gb,https://www.iport.ru/products/productID99126/,2,2.5,80,8.72
macbook pro m1 купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/filter/diagonal_dyuymov-is-13_3/protsessor_seriya-is-apple_m1/,1,8.333333333333332,12,2.75
macbook pro m1 купить спб,https://www.iport.ru/catalog/apple_mac/noutbuki_apple/apple_macbook_pro/,4,8.695652173913043,46,1.0
macbook satechi,https://www.iport.ru/brand/satechi/,0,0.0,5,9.4
macbook satechi,https://www.iport.ru/brand/satechi/?sort=price&method=ASC&BRAND_CODE=satechi&SHOWALL_1=1,0,0.0,4,9.5
macbook для образования,https://www.iport.ru/bts_mac/,0,0.0,1,5.0
macbook для образования,https://www.iport.ru/promo/students/,1,2.631578947368421,38,6.47
macbook для студентов,https://www.iport.ru/promo/students/,3,2.3622047244094486,127,5.91
macbook для студентов,https://www.iport.ru/bts_mac/,9,8.737864077669903,103,2.93
macbook студентам,https://www.iport.ru/promo/students/,2,3.508771929824561,57,6.37
macbook студентам,https://www.iport.ru/bts_mac/,4,10.81081081081081,37,3.43
magcase airpods,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/chekhly_dlya_iphone_11/,0,0.0,1,7.0
magcase airpods,https://www.iport.ru/brand/pitaka/,0,0.0,2,6.0
magsafe купить спб,https://www.iport.ru/catalog/acc/aksessuary_dlya_mac/bloki_pitaniya/,1,1.5873015873015872,63,2.0
magsafe купить спб,https://www.iport.ru/products/productID104722/,1,5.263157894736842,19,2.0
magsafe купить спб,https://www.iport.ru/products/productID98180/,15,17.24137931034483,87,1.0
marshall kilburn 2 купить спб,https://www.iport.ru/products/productID101613/,2,7.142857142857142,28,3.75
marshall kilburn 2 купить спб,https://www.iport.ru/products/productID81157/,5,20.0,25,1.36
marshall купить спб,https://www.iport.ru/catalog/multimedia/naushniki_i_garnitury/naushniki_marshall/,2,7.4074074074074066,27,2.0
marshall купить спб,https://www.iport.ru/brand/marshall/,5,12.82051282051282,39,1.03
marshall спб,https://www.iport.ru/brand/marshall/,11,26.82926829268293,41,4.37
marshall спб,https://www.iport.ru/catalog/multimedia/naushniki_i_garnitury/naushniki_marshall/,1,4.0,25,6.64
mixberry,https://www.iport.ru/brand/mixberry/?sect_id=788,0,0.0,1,6.0
mixberry,https://www.iport.ru/brand/mixberry/,0,0.0,19,8.11
mixberry,https://www.iport.ru/brand/mixberry/?sect_id=2317,0,0.0,1,2.0
mocoll iphone 11,https://www.iport.ru/brand/mocoll/?sort=price&method=ASC&BRAND_CODE=mocoll,0,0.0,1,7.0
mocoll iphone 11,https://www.iport.ru/products/productID95198/,1,16.666666666666664,6,7.67
mocoll iphone 11,https://www.iport.ru/products/productID95284/,1,10.0,10,5.6
mocoll iphone 13 pro max,https://www.iport.ru/brand/mocoll/?sect_id=2569,1,25.0,4,2.0
mocoll iphone 13 pro max,https://www.iport.ru/products/productID106604/,1,12.5,8,1.5
mocoll защитное стекло,https://www.iport.ru/brand/mocoll/,0,0.0,2,7.0
mocoll защитное стекло,https://www.iport.ru/brand/mocoll/?sort=price&method=ASC&BRAND_CODE=mocoll,0,0.0,27,6.81
mocoll стекло,https://www.iport.ru/brand/mocoll/?sort=price&method=ASC&BRAND_CODE=mocoll,1,0.6666666666666667,150,7.85
mocoll стекло,https://www.iport.ru/brand/mocoll/,1,1.2195121951219512,82,8.44
native union 13 pro,https://www.iport.ru/brand/native_union/,0,0.0,4,7.0
native union 13 pro,https://www.iport.ru/brand/native_union/?sect_id=2558&PAGEN_1=2,0,0.0,1,7.0
native union iphone 13,https://www.iport.ru/brand/native_union/,0,0.0,1,8.0
native union iphone 13,https://www.iport.ru/brand/native_union/?sect_id=2558&PAGEN_1=2,0,0.0,6,8.33
native union iphone 13 pro,https://www.iport.ru/brand/native_union/,0,0.0,3,7.0
native union iphone 13 pro,https://www.iport.ru/brand/native_union/?sect_id=2558&PAGEN_1=2,0,0.0,4,6.75
native union stow,https://www.iport.ru/products/productID95304/,1,16.666666666666664,6,7.67
native union stow,https://www.iport.ru/brand/native_union/,0,0.0,2,9.0
neu chatel,https://www.iport.ru/brand/neu_chatel/?sect_id=2447,0,0.0,6,6.0
neu chatel,https://www.iport.ru/brand/neu_chatel/,2,4.545454545454546,44,8.93
nike air pods pro,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/,0,0.0,1,7.0
nike air pods pro,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_pro/,0,0.0,2,5.5
official apple resellers,https://www.iport.ru/brand/apple/,0,0.0,1,5.0
official apple resellers,https://www.iport.ru/,0,0.0,2,6.5
official reseller apple,https://www.iport.ru/,0,0.0,4,5.5
official reseller apple,https://www.iport.ru/brand/apple/,0,0.0,1,5.0
ok google apple,https://www.iport.ru/brand/apple/,0,0.0,2,4.0
ok google apple,https://www.iport.ru/,0,0.0,8,8.38
philips hue купить спб,https://www.iport.ru/products/productID99266/,4,25.0,16,1.62
philips hue купить спб,https://www.iport.ru/products/productID99271/,1,6.25,16,3.75
pipetto,https://www.iport.ru/brand/pipetto/?sort=price&method=ASC&BRAND_CODE=pipetto,0,0.0,37,8.32
pipetto,https://www.iport.ru/brand/pipetto/,0,0.0,39,8.08
pipetto origami ipad pro 11,https://www.iport.ru/products/productID99331/,1,7.142857142857142,14,7.21
pipetto origami ipad pro 11,https://www.iport.ru/brand/pipetto/?sort=price&method=ASC&BRAND_CODE=pipetto,0,0.0,4,9.5
pippetto,https://www.iport.ru/brand/pipetto/?sort=price&method=ASC&BRAND_CODE=pipetto,0,0.0,1,7.0
pippetto,https://www.iport.ru/brand/pipetto/,0,0.0,1,7.0
pitaka airtag,https://www.iport.ru/catalog/acc/aksessuary_dlya_airtag/,0,0.0,1,6.0
pitaka airtag,https://www.iport.ru/brand/pitaka/,0,0.0,1,5.0
pitaka официальный сайт,https://www.iport.ru/brand/pitaka/,1,2.127659574468085,47,9.91
pitaka официальный сайт,https://www.iport.ru/catalog/acc/,0,0.0,2,8.0
piter iphone,https://www.iport.ru/shops/iport-v-trts-piter-raduga/,2,1.2987012987012987,154,8.68
piter iphone,https://www.iport.ru/,1,0.49019607843137253,204,8.06
plaza apple,https://www.iport.ru/iport-service/plaza/,1,50.0,2,7.5
plaza apple,https://www.iport.ru/,0,0.0,1,1.0
plaza apple,https://www.iport.ru/shops/iport-v-tts-zhemchuzhnaya-plaza/,1,100.0,1,2.0
premium apple reseller,https://www.iport.ru/,0,0.0,1,3.0
premium apple reseller,https://www.iport.ru/brand/apple/,0,0.0,1,3.0
premium reseller,https://www.iport.ru/catalog/acc/,0,0.0,137,4.4
premium reseller,https://www.iport.ru/,11,6.547619047619048,168,5.18
premium reseller apple,https://www.iport.ru/catalog/apple_iphone/,1,0.4273504273504274,234,7.72
premium reseller apple,https://www.iport.ru/brand/apple/,0,0.0,116,7.11
premium reseller apple,https://www.iport.ru/,9,3.3582089552238807,268,7.94
premium resseler,https://www.iport.ru/catalog/acc/,0,0.0,7,7.86
premium resseler,https://www.iport.ru/,0,0.0,11,7.82
premiumreseller,https://www.iport.ru/catalog/acc/,0,0.0,1,1.0
premiumreseller,https://www.iport.ru/,0,0.0,2,3.0
r ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/,0,0.0,1,8.0
r ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/chekhly_dlya_ipad/,0,0.0,1,8.0
r ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/geympady/,0,0.0,1,8.0
r ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/vneshnie_akkumulyatory_1/,0,0.0,1,8.0
r ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/zashchitnye_plenki_stekla_1/,0,0.0,1,8.0
r ipad,https://www.iport.ru/catalog/acc/aksessuary_dlya_ipad/klaviatury/,0,0.0,1,8.0
re store гранд каньон,https://www.iport.ru/,2,10.526315789473683,19,1.21
re store гранд каньон,https://www.iport.ru/shops/iport-v-trk-grand-kanon/,8,22.22222222222222,36,1.94
re store мурманск,https://www.iport.ru/,12,12.121212121212121,99,2.0
re store мурманск,https://www.iport.ru/shops/iport-v-trk-murmansk-moll/,14,9.523809523809524,147,4.27
re store спб адреса,https://www.iport.ru/,0,0.0,2,4.5
re store спб адреса,https://www.iport.ru/catalog/acc/,0,0.0,1,8.0
re store сургут сити молл,https://www.iport.ru/shops/iport-v-trts-surgut-siti-moll/,17,31.48148148148148,54,2.09
re store сургут сити молл,https://www.iport.ru/,0,0.0,4,1.0
reipor,https://www.iport.ru/catalog/acc/,0,0.0,1,2.0
reipor,https://www.iport.ru/,0,0.0,1,2.0
reseller apple,https://www.iport.ru/brand/apple/,0,0.0,16,4.62
reseller apple,https://www.iport.ru/,2,5.0,40,6.85
reseller iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/chekhly_dlya_iphone/,0,0.0,18,5.67
reseller iphone,https://www.iport.ru/catalog/acc/aksessuary_dlya_iphone/,0,0.0,17,5.94
reseller iphone,https://www.iport.ru/,1,4.545454545454546,22,4.95
reseller premium,https://www.iport.ru/,0,0.0,1,5.0
reseller premium,https://www.iport.ru/catalog/acc/,0,0.0,1,5.0
reseller магазин,https://www.iport.ru/,0,0.0,44,4.34
reseller магазин,https://www.iport.ru/catalog/acc/,0,0.0,22,3.09
restore гранд каньон,https://www.iport.ru/shops/iport-v-trk-grand-kanon/,8,12.698412698412698,63,2.0
restore гранд каньон,https://www.iport.ru/,13,20.634920634920633,63,1.0
restore гранд каньон,https://www.iport.ru/iport-service/grandkanyon/,2,3.225806451612903,62,3.0
restore мега парнас,https://www.iport.ru/,0,0.0,1,1.0
restore мега парнас,https://www.iport.ru/shops/iport-v-tts-mega-parnas/,3,60.0,5,2.0
restore мурманск,https://www.iport.ru/,16,13.114754098360656,122,1.78
restore мурманск,https://www.iport.ru/shops/iport-v-trk-murmansk-moll/,3,2.459016393442623,122,4.62
revested,https://www.iport.ru/brand/revested/?sect_id=2328,0,0.0,1,8.0
revested,https://www.iport.ru/brand/revested/,0,0.0,10,9.2
satechi,https://www.iport.ru/brand/satechi/?sort=price&method=ASC&BRAND_CODE=satechi&SHOWALL_1=1,0,0.0,1,9.0
satechi,https://www.iport.ru/brand/satechi/,4,0.17123287671232876,2336,9.49
smart folio ipad pro 11 2021,https://www.iport.ru/products/productID103073/,2,3.4482758620689653,58,6.5
smart folio ipad pro 11 2021,https://www.iport.ru/products/productID103071/,6,7.792207792207792,77,5.65
uag,https://www.iport.ru/brand/uag/?sect_id=2556,0,0.0,4,7.25
uag,https://www.iport.ru/brand/uag/?sect_id=2451,0,0.0,32,8.53
uag,https://www.iport.ru/brand/uag/?SHOWALL_1=1,0,0.0,185,9.55
uag 13,https://www.iport.ru/brand/uag/?sect_id=2558,0,0.0,1,9.0
uag 13,https://www.iport.ru/brand/uag/?sect_id=2558&PAGEN_1=2,0,0.0,1,7.0
uag civilian,https://www.iport.ru/products/productID106418/,1,7.6923076923076925,13,8.15
uag civilian,https://www.iport.ru/brand/uag/,0,0.0,8,8.75
uag civilian iphone 13,https://www.iport.ru/products/productID106418/,1,6.666666666666667,15,9.13
uag civilian iphone 13,https://www.iport.ru/products/productID106429/,1,11.11111111111111,9,7.11
uag iphone 13 pro max,https://www.iport.ru/products/productID106446/,2,3.508771929824561,57,9.88
uag iphone 13 pro max,https://www.iport.ru/products/productID106416/,2,7.142857142857142,28,9.43
uag monarch iphone 13,https://www.iport.ru/products/productID106427/,1,8.333333333333332,12,8.5
uag monarch iphone 13,https://www.iport.ru/products/productID106416/,1,4.761904761904762,21,8.0
ubear iphone 13 pro,https://www.iport.ru/products/productID106573/,1,12.5,8,4.5
ubear iphone 13 pro,https://www.iport.ru/brand/ubear/?sect_id=2558,0,0.0,2,7.0
ubear iphone 13 pro,https://www.iport.ru/products/productID106574/,1,4.166666666666666,24,7.21
uniq airpods 3,https://www.iport.ru/catalog/acc/aksessuary_dlya_airpods/chekhly_dlya_airpods_3/,2,22.22222222222222,9,7.89
uniq airpods 3,https://www.iport.ru/brand/uniq/?sect_id=2582&sort=price&method=ASC&PAGEN_1=2,1,10.0,10,4.0
uniq airpods 3,https://www.iport.ru/products/productID108358/,1,7.6923076923076925,13,5.92
usb-c multimedia adapter m1,https://www.iport.ru/brand/satechi/?sort=price&method=ASC&BRAND_CODE=satechi&SHOWALL_1=1,0,0.0,1,8.0
usb-c multimedia adapter m1,https://www.iport.ru/products/productID81811/,1,50.0,2,5.0
v l p,https://www.iport.ru/brand/vlp/?BRAND_CODE=vlp&SHOWALL_1=1,0,0.0,2,2.0
